WarNum,WarName,V5Region,WarType,CcodeA,SideA,CcodeB,SideB,Intnl,StartMo1,StartDy1,StartYr1,EndMo1,EndDy1,EndYr1,StartMo2,StartDy2,StartYr2,EndMo2,EndDy2,EndYr2,StartMo3,StartDy3,StartYr3,EndMo3,EndDy3,EndYr3,StartMo4,StartDy4,StartYr4,EndMo4,EndDy4,EndYr4,WDuratDays,WDuratMo,TransFrom,Initiator,Outcome,TransTo,Deaths A,Deaths B,TotalBDeaths,SideAPeakTotForces,SideAPeak TheatForces,SideBPeakTotForces,SideBPeakTheatForces,Version,WarTypeC,V5RegionC,OutcomeC,WarTypeD,OutcomeD,TotalBDeathsU,Americas,Phase1_st,Phase2_st,Phase3_st,Phase4_st,Phase1_en,Phase2_en,Phase3_en,Phase4_en,InitiatorDeaths,RecipientDeaths,InitiatorForces,RecipientForces,AbsDiffDeaths,RelDiffDeaths,StartYR_Norm,InitiatorDeaths2,RecipientDeaths2,InitiatorDeathsImp,RecipientDeathsImp,AbsDiffDeathsImp,RelDiffDeathsImp,OutcomeE
721,Polish Ukrainians War of 1945-1947,3,5,365,USSR,-8,UPA,1,5,8,1945,11,18,1947,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,911,30.37,-8,UPA,1,-8,5000,8700,21800,12500000,275000,-8,40000,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,21800,Not in Americas,1945-05-08,NA,NA,NA,1947-11-18,NA,NA,NA,8700,5000,-8,12500000,3700,0.005270655270655271,127,8700,5000,-8,8100,-8108,0.01154985754985755,Other
721,Polish Ukrainians War of 1945-1947,3,5,365,USSR,-8,UPA,1,5,8,1945,11,18,1947,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,911,30.37,-8,UPA,1,-8,5000,8700,21800,12500000,275000,-8,40000,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,21800,Not in Americas,1945-05-08,NA,NA,NA,1947-11-18,NA,NA,NA,8700,5000,-8,12500000,3700,0.005270655270655271,127,8700,5000,8700,5000,3700,0.005270655270655271,Other
722,Ukrainian Partisans War of 1945-1947,3,5,365,USSR,-8,UPA,0,5,8,1945,12,31,1947,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,954,31.8,-8,UPA,1,-8,25000,56600,81600,12500000,500000,-8,90000,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,50000,Not in Americas,1945-05-08,NA,NA,NA,1947-12-31,NA,NA,NA,56600,25000,-8,12500000,31600,0.045014245014245016,127,56600,25000,56600,25000,31600,0.045014245014245016,Other
723,Forest Brethren War of 1945-1949,3,5,365,USSR,-8,Baltic Partisans,0,5,8,1945,12,31,1949,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1674,55.8,-8,Baltic Partisans,1,-8,20000,30000,50000,12500000,110000,-8,60000,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,50000,Not in Americas,1945-05-08,NA,NA,NA,1949-12-31,NA,NA,NA,30000,20000,-8,12500000,10000,0.014245014245014245,127,30000,20000,30000,20000,10000,0.014245014245014245,Other
723.5,Chinese Civil War phase 2 of 1945-1950,6,4,710,China,-8,CCP,0,9,10,1945,4,21,1950,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1662,55.4,-8,CCP,2,-8,600000,600000,1200000,4158000,-9,-8,5000000,5.1,Civil War: Central Control,Asia and Oceania,Side B wins,Civil War: Central Control,Side B,50000,Not in Americas,1945-09-10,NA,NA,NA,1950-04-21,NA,NA,NA,600000,600000,-8,4158000,0,0,127,600000,600000,600000,600000,0,0,Recipient Won
724,Greek Civil War round 3 of 1946-1949,3,4,200,United Kingdom,-8,-8,1,2,12,1946,10,16,1949,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1325,44.17,-8,-8,1,-8,210,-8,-8,5090000,40000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1946-02-12,NA,NA,NA,1949-10-16,NA,NA,NA,-8,210,-8,5090000,-218,3.1054131054131056e-4,128,-8,210,-8,210,-218,3.1054131054131056e-4,Other
724,Greek Civil War round 3 of 1946-1949,3,4,200,United Kingdom,-8,-8,1,2,12,1946,10,16,1949,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1325,44.17,-8,-8,1,-8,210,-8,-8,5090000,40000,-8,-8,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1946-02-12,NA,NA,NA,1949-10-16,NA,NA,NA,-8,210,-8,5090000,-218,3.1054131054131056e-4,128,-8,210,50000,17970,32030,0.045626780626780626,Other
724,Greek Civil War round 3 of 1946-1949,3,4,350,Greece,-8,Communists,1,2,12,1946,10,16,1949,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1325,44.17,-8,Communists,1,-8,17970,50000,68180,223000,304500,-8,50000,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,50000,Not in Americas,1946-02-12,NA,NA,NA,1949-10-16,NA,NA,NA,50000,17970,-8,223000,32030,0.045626780626780626,128,50000,17970,-8,210,-218,3.1054131054131056e-4,Other
724,Greek Civil War round 3 of 1946-1949,3,4,350,Greece,-8,Communists,1,2,12,1946,10,16,1949,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1325,44.17,-8,Communists,1,-8,17970,50000,68180,223000,304500,-8,50000,5.1,Civil War: Central Control,Europe,Side A wins,Civil War: Central Control,Side A,50000,Not in Americas,1946-02-12,NA,NA,NA,1949-10-16,NA,NA,NA,50000,17970,-8,223000,32030,0.045626780626780626,128,50000,17970,50000,17970,32030,0.045626780626780626,Other
726,Taiwan Revolt of 1947,6,5,710,China,-8,Taiwanese,0,2,28,1947,3,21,1947,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,22,0.73,-8,Taiwanese,1,-8,200,1800,2000,4015000,-9,-8,8000,5.1,Civil War: Local Issues,Asia and Oceania,Side A wins,Civil War: Local Issues,Side A,2000,Not in Americas,1947-02-28,NA,NA,NA,1947-03-21,NA,NA,NA,1800,200,-8,4015000,1600,0.002279202279202279,129,1800,200,1800,200,1600,0.002279202279202279,Other
727,Paraguay War of 1947,2,4,150,Paraguay,-8,Leftists,0,3,7,1947,8,20,1947,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,164,5.47,-8,Leftists,1,-8,1500,2500,4000,9000,-9,-8,8000,5.1,Civil War: Central Control,South America,Side A wins,Civil War: Central Control,Side A,4000,Americas,1947-03-07,NA,NA,NA,1947-08-20,NA,NA,NA,2500,1500,-8,9000,1000,0.0014245014245014246,129,2500,1500,2500,1500,1000,0.0014245014245014246,Other
728,Sanaa Revolt of 1948,5,4,678,Yemen,-8,Pro-Ahmad Forces,0,2,25,1948,3,20,1948,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,26,0.87,-8,Pro-Ahmad Forces,2,-8,-9,-9,2000,16800,16800,-8,30000,5.1,Civil War: Central Control,Middle East and North Africa,Side B wins,Civil War: Central Control,Side B,2000,Not in Americas,1948-02-25,NA,NA,NA,1948-03-20,NA,NA,NA,-9,-9,-8,16800,NaN,NaN,130,NaN,NaN,700,1774,-1074,0.0015299145299145298,Recipient Won
730,Costa Rica War of 1948,1,4,94,Costa Rica,-8,Army of National Liberation,0,3,12,1948,4,17,1948,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,36,1.2,-8,Army of National Liberation,2,-8,1500,100,1600,1000,3430,-8,700,5.1,Civil War: Central Control,North America,Side B wins,Civil War: Central Control,Side B,1600,Americas,1948-03-12,NA,NA,NA,1948-04-17,NA,NA,NA,100,1500,-8,1000,-1400,0.0019943019943019944,130,100,1500,100,1500,-1400,0.0019943019943019944,Recipient Won
730.5,First Burmese War of 1948-1950,6,4,775,Burma,-8,Karens and Communists,0,4,2,1948,12,10,1950,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,969,32.3,-8,Communists,7,-8,1352,2072,3424,8000,21000,-8,45000,5.1,Civil War: Central Control,Asia and Oceania,Conflict continues below war level,Civil War: Central Control,Other,3424,Not in Americas,1948-04-02,NA,NA,NA,1950-12-10,NA,NA,NA,2072,1352,-8,8000,720,0.0010256410256410256,130,2072,1352,2072,1352,720,0.0010256410256410256,Other
731,La Violencia first wave of 1948-1953,2,4,100,Colombia,-8,Liberals,0,4,9,1948,9,12,1953,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1954,65.13,-8,Liberals,1,-8,16800,19200,36000,18000,61400,-8,26800,5.1,Civil War: Central Control,South America,Side A wins,Civil War: Central Control,Side A,36000,Americas,1948-04-09,NA,NA,NA,1953-09-12,NA,NA,NA,19200,16800,-8,18000,2400,0.003418803418803419,130,19200,16800,19200,16800,2400,0.003418803418803419,Other
732.5,Telengana Rebellion of 1948-1950,6,4,750,India,-8,Hyderabad Communists,0,10,1,1948,12,31,1950,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,811,27.03,-8,India,1,-8,250,2000,2250,391000,47000,-8,10000,5.1,Civil War: Central Control,Asia and Oceania,Side A wins,Civil War: Central Control,Side A,2250,Not in Americas,1948-10-01,NA,NA,NA,1950-12-31,NA,NA,NA,250,2000,391000,-8,-1750,0.002492877492877493,130,250,2000,250,2000,-1750,0.002492877492877493,Initiator Won
733,Huk Rebellion of 1950-1954,6,5,840,Philippines,-8,Huks,0,4,14,1950,5,17,1954,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1474,49.13,-8,Huks,1,-8,1578,9695,11273,34000,-9,-8,12800,5.1,Civil War: Local Issues,Asia and Oceania,Side A wins,Civil War: Local Issues,Side A,11273,Not in Americas,1950-04-14,NA,NA,NA,1954-05-17,NA,NA,NA,9695,1578,-8,34000,8117,0.011562678062678062,132,9695,1578,9695,1578,8117,0.011562678062678062,Other
734,South Moluccas War of 1950,6,5,850,Indonesia,-8,Republik Maluku Selan,0,7,13,1950,11,3,1950,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,111,3.7,-8,Indonesia,1,-8,-9,-9,3000,600000,15000,-8,17000,5.1,Civil War: Local Issues,Asia and Oceania,Side A wins,Civil War: Local Issues,Side A,3000,Not in Americas,1950-07-13,NA,NA,NA,1950-11-03,NA,NA,NA,-9,-9,600000,-8,NaN,NaN,132,NaN,NaN,-8,0,-8,1.1396011396011395e-5,Initiator Won
736,Indonesia Darul Islam Rebellion of 1951-1962,6,4,850,Indonesia,-8,Darul Islam,0,1,1,1951,6,4,1962,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4114,137.13,-8,Indonesia,1,-8,8000,12000,20000,400000,-9,-8,26000,5.1,Civil War: Central Control,Asia and Oceania,Side A wins,Civil War: Central Control,Side A,20000,Not in Americas,1951-01-01,NA,NA,NA,1962-06-04,NA,NA,NA,8000,12000,400000,-8,-4000,0.005698005698005698,133,8000,12000,8000,12000,-4000,0.005698005698005698,Initiator Won
737,Bolivian National Revolution of 1952,2,4,145,Bolivia,-8,MNR,0,4,8,1952,4,11,1952,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,0.13,-8,MNR,2,-8,-9,-9,1000,9000,-9,-8,4000,5.1,Civil War: Central Control,South America,Side B wins,Civil War: Central Control,Side B,1000,Americas,1952-04-08,NA,NA,NA,1952-04-11,NA,NA,NA,-9,-9,-8,9000,NaN,NaN,134,NaN,NaN,-8,500,-508,7.236467236467237e-4,Recipient Won
739,La Violencia second wave of 1955-1962,2,4,100,Colombia,-8,Liberal Guerillas,0,6,13,1955,12,31,1962,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2719,90.63,-8,Colombia,7,-8,-9,-9,14000,55000,-9,-8,4000,5.1,Civil War: Central Control,South America,Conflict continues below war level,Civil War: Central Control,Other,14000,Americas,1955-06-13,NA,NA,NA,1962-12-31,NA,NA,NA,-9,-9,55000,-8,NaN,NaN,137,NaN,NaN,4200,7000,-2800,0.003988603988603989,Other
740,Argentine Military War of 1955,2,4,160,Argentina,-8,Military Rebels,0,6,15,1955,9,19,1955,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,95,3.17,-8,Military Rebels,2,-8,-9,-9,2100,148000,140000,-8,8000,5.1,Civil War: Central Control,South America,Side B wins,Civil War: Central Control,Side B,2100,Americas,1955-06-15,NA,NA,NA,1955-09-19,NA,NA,NA,-9,-9,-8,148000,NaN,NaN,137,NaN,NaN,43000,17970,25030,0.03565527065527065,Recipient Won
740.5,Liangshan Rebellion of 1955-1957,6,5,710,China,-8,Liangshan Rebels,0,12,-9,1955,10,-9,1957,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,661,22.03,-8,Liangshan,1,-8,-9,-9,10000,3156000,215000,-8,10000,5.1,Civil War: Local Issues,Asia and Oceania,Side A wins,Civil War: Local Issues,Side A,10000,Not in Americas,1955-12-09,NA,NA,NA,1957-10-09,NA,NA,NA,-9,-9,-8,3156000,NaN,NaN,137,NaN,NaN,-8,74,-82,1.1680911680911681e-4,Other
741,Tibetan Khamba Rebellion of 1956-1959,6,5,710,China,-8,Khamba Tibetans,0,3,1,1956,4,14,1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1124,37.47,-8,China,1,-8,10000,10000,20000,3208000,150000,-8,56500,5.1,Civil War: Local Issues,Asia and Oceania,Side A wins,Civil War: Local Issues,Side A,20000,Not in Americas,1956-03-01,NA,NA,NA,1959-04-14,NA,NA,NA,10000,10000,3208000,-8,0,0,138,10000,10000,10000,10000,0,0,Initiator Won
741.5,Naga Insurgency phase 1 of 1956-1957,6,5,750,India,-8,Naga Home Guard,0,4,-9,1956,3,-9,1957,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,331,11.03,-8,India,7,-8,-9,-9,1000,445000,-9,-8,15000,5.1,Civil War: Local Issues,Asia and Oceania,Conflict continues below war level,Civil War: Local Issues,Other,1000,Not in Americas,1956-04-09,NA,NA,NA,1957-03-09,NA,NA,NA,-9,-9,445000,-8,NaN,NaN,138,NaN,NaN,-8,122,-130,1.8518518518518518e-4,Other
742,Permesta Rebellion of 1958-1961,6,4,850,Indonesia,-8,Permesta Rebels,0,2,21,1958,8,17,1961,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1257,41.9,-8,Indonesia,1,-8,4000,2000,6000,375000,-9,-8,15000,5.1,Civil War: Central Control,Asia and Oceania,Side A wins,Civil War: Central Control,Side A,6000,Not in Americas,1958-02-21,NA,NA,NA,1961-08-17,NA,NA,NA,4000,2000,375000,-8,2000,0.002849002849002849,140,4000,2000,4000,2000,2000,0.002849002849002849,Initiator Won
743,First Lebanese War of 1958,5,4,-8,-8,652,Syria,1,5,20,1958,8,4,1958,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,75,2.5,-8,-8,6,-8,-8,1000,-8,-8,-8,169000,10000,5.1,Civil War: Central Control,Middle East and North Africa,Stalemate,Civil War: Central Control,Other,-8,Not in Americas,1958-05-20,NA,NA,NA,1958-08-04,NA,NA,NA,-8,1000,-8,169000,-1008,0.001435897435897436,140,-8,1000,-8,1000,-1008,0.001435897435897436,Other
743,First Lebanese War of 1958,5,4,-8,-8,652,Syria,1,5,20,1958,8,4,1958,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,75,2.5,-8,-8,6,-8,-8,1000,-8,-8,-8,169000,10000,5.1,Civil War: Central Control,Middle East and North Africa,Stalemate,Civil War: Central Control,Other,-8,Not in Americas,1958-05-20,NA,NA,NA,1958-08-04,NA,NA,NA,-8,1000,-8,169000,-1008,0.001435897435897436,140,-8,1000,-8,1,-9,1.282051282051282e-5,Other
743,First Lebanese War of 1958,5,4,-8,-8,652,Syria,1,5,20,1958,8,4,1958,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,75,2.5,-8,-8,6,-8,-8,1000,-8,-8,-8,169000,10000,5.1,Civil War: Central Control,Middle East and North Africa,Stalemate,Civil War: Central Control,Other,-8,Not in Americas,1958-05-20,NA,NA,NA,1958-08-04,NA,NA,NA,-8,1000,-8,169000,-1008,0.001435897435897436,140,-8,1000,50000,44000,6000,0.008547008547008548,Other
743,First Lebanese War of 1958,5,4,2,United States of America,-8,-8,1,7,15,1958,8,4,1958,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,20,0.67,-8,-8,6,-8,1,-8,-8,2411000,14000,-8,-8,5.1,Civil War: Central Control,Middle East and North Africa,Stalemate,Civil War: Central Control,Other,-8,Not in Americas,1958-07-15,NA,NA,NA,1958-08-04,NA,NA,NA,-8,1,-8,2411000,-9,1.282051282051282e-5,140,-8,1,-8,1000,-1008,0.001435897435897436,Other
743,First Lebanese War of 1958,5,4,2,United States of America,-8,-8,1,7,15,1958,8,4,1958,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,20,0.67,-8,-8,6,-8,1,-8,-8,2411000,14000,-8,-8,5.1,Civil War: Central Control,Middle East and North Africa,Stalemate,Civil War: Central Control,Other,-8,Not in Americas,1958-07-15,NA,NA,NA,1958-08-04,NA,NA,NA,-8,1,-8,2411000,-9,1.282051282051282e-5,140,-8,1,-8,1,-9,1.282051282051282e-5,Other
743,First Lebanese War of 1958,5,4,2,United States of America,-8,-8,1,7,15,1958,8,4,1958,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,20,0.67,-8,-8,6,-8,1,-8,-8,2411000,14000,-8,-8,5.1,Civil War: Central Control,Middle East and North Africa,Stalemate,Civil War: Central Control,Other,-8,Not in Americas,1958-07-15,NA,NA,NA,1958-08-04,NA,NA,NA,-8,1,-8,2411000,-9,1.282051282051282e-5,140,-8,1,50000,44000,6000,0.008547008547008548,Other
743,First Lebanese War of 1958,5,4,660,Lebanon,-8,National Front,1,5,9,1958,8,4,1958,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,86,2.87,-8,National Front,6,-8,-9,-9,2500,8000,5600,-8,8000,5.1,Civil War: Central Control,Middle East and North Africa,Stalemate,Civil War: Central Control,Other,2500,Not in Americas,1958-05-09,NA,NA,NA,1958-08-04,NA,NA,NA,-9,-9,-8,8000,NaN,NaN,140,NaN,NaN,-8,1000,-1008,0.001435897435897436,Other
743,First Lebanese War of 1958,5,4,660,Lebanon,-8,National Front,1,5,9,1958,8,4,1958,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,86,2.87,-8,National Front,6,-8,-9,-9,2500,8000,5600,-8,8000,5.1,Civil War: Central Control,Middle East and North Africa,Stalemate,Civil War: Central Control,Other,2500,Not in Americas,1958-05-09,NA,NA,NA,1958-08-04,NA,NA,NA,-9,-9,-8,8000,NaN,NaN,140,NaN,NaN,-8,1,-9,1.282051282051282e-5,Other
743,First Lebanese War of 1958,5,4,660,Lebanon,-8,National Front,1,5,9,1958,8,4,1958,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,86,2.87,-8,National Front,6,-8,-9,-9,2500,8000,5600,-8,8000,5.1,Civil War: Central Control,Middle East and North Africa,Stalemate,Civil War: Central Control,Other,2500,Not in Americas,1958-05-09,NA,NA,NA,1958-08-04,NA,NA,NA,-9,-9,-8,8000,NaN,NaN,140,NaN,NaN,50000,44000,6000,0.008547008547008548,Other
745,Cuban Revolution of 1958-1959,1,4,40,Cuba,-8,Fidelistas,0,5,24,1958,1,2,1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,219,7.3,-8,Cuba,2,-8,2000,1000,3000,19000,28000,-8,50150,5.1,Civil War: Central Control,North America,Side B wins,Civil War: Central Control,Side B,3000,Americas,1958-05-24,NA,NA,NA,1959-01-02,NA,NA,NA,2000,1000,19000,-8,1000,0.0014245014245014246,140,2000,1000,2000,1000,1000,0.0014245014245014246,Other
746,Second Burmese War of 1958-1960,6,4,775,Burma,-8,Karens & Communists,0,10,28,1958,4,-9,1960,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,528,17.6,-8,Burma,7,-8,500,1000,1500,79000,-9,-8,22000,5.1,Civil War: Central Control,Asia and Oceania,Conflict continues below war level,Civil War: Central Control,Other,1500,Not in Americas,1958-10-28,NA,NA,NA,1960-04-09,NA,NA,NA,500,1000,79000,-8,-500,7.122507122507123e-4,140,500,1000,500,1000,-500,7.122507122507123e-4,Other
747,Mosul Revolt of 1959,5,4,645,Iraq,-8,Pro-Western Factions,0,3,7,1959,3,10,1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,0.13,-8,Pro-Western Factions,1,-8,-9,-9,1200,57000,19500,-8,10500,5.1,Civil War: Central Control,Middle East and North Africa,Side A wins,Civil War: Central Control,Side A,1200,Not in Americas,1959-03-07,NA,NA,NA,1959-03-10,NA,NA,NA,-9,-9,-8,57000,NaN,NaN,141,NaN,NaN,3000,550,2450,0.00349002849002849,Other
748,Vietnam War phase 1 of 1960-1965,6,4,2,United States of America,-8,-8,1,1,1,1961,2,6,1965,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1476,49.2,-8,-8,4,163,458,-8,-8,2807000,23300,-8,-8,5.1,Civil War: Central Control,Asia and Oceania,War transformed into another War,Civil War: Central Control,Other,-8,Not in Americas,1961-01-01,NA,NA,NA,1965-02-06,NA,NA,NA,-8,458,-8,2807000,-466,6.638176638176638e-4,143,-8,458,-8,458,-466,6.638176638176638e-4,Other
748,Vietnam War phase 1 of 1960-1965,6,4,2,United States of America,-8,-8,1,1,1,1961,2,6,1965,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1476,49.2,-8,-8,4,163,458,-8,-8,2807000,23300,-8,-8,5.1,Civil War: Central Control,Asia and Oceania,War transformed into another War,Civil War: Central Control,Other,-8,Not in Americas,1961-01-01,NA,NA,NA,1965-02-06,NA,NA,NA,-8,458,-8,2807000,-466,6.638176638176638e-4,143,-8,458,41500,25000,16500,0.023504273504273504,Other
748,Vietnam War phase 1 of 1960-1965,6,4,2,United States of America,-8,-8,1,1,1,1961,2,6,1965,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1476,49.2,-8,-8,4,163,458,-8,-8,2807000,23300,-8,-8,5.1,Civil War: Central Control,Asia and Oceania,War transformed into another War,Civil War: Central Control,Other,-8,Not in Americas,1961-01-01,NA,NA,NA,1965-02-06,NA,NA,NA,-8,458,-8,2807000,-466,6.638176638176638e-4,143,-8,458,-8,800,-808,0.001150997150997151,Other
748,Vietnam War phase 1 of 1960-1965,6,4,817,Republic of Vietnam,-8,NLF,1,1,17,1960,2,6,1965,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1820,60.67,-8,NLF,4,163,25000,41500,66958,565000,617000,-8,106700,5.1,Civil War: Central Control,Asia and Oceania,War transformed into another War,Civil War: Central Control,Other,50000,Not in Americas,1960-01-17,NA,NA,NA,1965-02-06,NA,NA,NA,41500,25000,-8,565000,16500,0.023504273504273504,142,41500,25000,-8,458,-466,6.638176638176638e-4,Other
748,Vietnam War phase 1 of 1960-1965,6,4,817,Republic of Vietnam,-8,NLF,1,1,17,1960,2,6,1965,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1820,60.67,-8,NLF,4,163,25000,41500,66958,565000,617000,-8,106700,5.1,Civil War: Central Control,Asia and Oceania,War transformed into another War,Civil War: Central Control,Other,50000,Not in Americas,1960-01-17,NA,NA,NA,1965-02-06,NA,NA,NA,41500,25000,-8,565000,16500,0.023504273504273504,142,41500,25000,41500,25000,16500,0.023504273504273504,Other
748,Vietnam War phase 1 of 1960-1965,6,4,817,Republic of Vietnam,-8,NLF,1,1,17,1960,2,6,1965,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1820,60.67,-8,NLF,4,163,25000,41500,66958,565000,617000,-8,106700,5.1,Civil War: Central Control,Asia and Oceania,War transformed into another War,Civil War: Central Control,Other,50000,Not in Americas,1960-01-17,NA,NA,NA,1965-02-06,NA,NA,NA,41500,25000,-8,565000,16500,0.023504273504273504,142,41500,25000,-8,800,-808,0.001150997150997151,Other
748,Vietnam War phase 1 of 1960-1965,6,4,817,-8,816,Democratic Republic of Vietnam,1,8,2,1964,2,6,1965,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,185,6.17,-8,-8,4,163,-8,-9,-8,-8,-8,260000,5000,5.1,Civil War: Central Control,Asia and Oceania,War transformed into another War,Civil War: Central Control,Other,-8,Not in Americas,1964-08-02,NA,NA,NA,1965-02-06,NA,NA,NA,-8,-9,-8,260000,1,1.4245014245014244e-6,146,-8,NaN,-8,458,-466,6.638176638176638e-4,Other
748,Vietnam War phase 1 of 1960-1965,6,4,817,-8,816,Democratic Republic of Vietnam,1,8,2,1964,2,6,1965,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,185,6.17,-8,-8,4,163,-8,-9,-8,-8,-8,260000,5000,5.1,Civil War: Central Control,Asia and Oceania,War transformed into another War,Civil War: Central Control,Other,-8,Not in Americas,1964-08-02,NA,NA,NA,1965-02-06,NA,NA,NA,-8,-9,-8,260000,1,1.4245014245014244e-6,146,-8,NaN,41500,25000,16500,0.023504273504273504,Other
748,Vietnam War phase 1 of 1960-1965,6,4,817,-8,816,Democratic Republic of Vietnam,1,8,2,1964,2,6,1965,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,185,6.17,-8,-8,4,163,-8,-9,-8,-8,-8,260000,5000,5.1,Civil War: Central Control,Asia and Oceania,War transformed into another War,Civil War: Central Control,Other,-8,Not in Americas,1964-08-02,NA,NA,NA,1965-02-06,NA,NA,NA,-8,-9,-8,260000,1,1.4245014245014244e-6,146,-8,NaN,-8,800,-808,0.001150997150997151,Other
